sample_id,track_id,official_position_index,x_actual_mm,sem_source_path,sem_tile_id,sem_mosaic_coordinate_px,sem_local_coordinate_px,sem_cross_track_reference_px,along_track_axis,increasing_x_direction,sem_mapping_id,mapping_source,mapping_confidence,mapping_available,mapping_exclusion_reason,distance_to_image_border_px,distance_to_tile_boundary_px
T10_F191,10,191,58.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6142.742582197273,138.00361434595072,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,138.00361434595072,138.00361434595072
T10_F192,10,192,58.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6174.819566960706,170.0805991093834,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,170.0805991093834,170.0805991093834
T10_F193,10,193,58.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6206.896551724139,202.1575838728161,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,202.1575838728161,202.1575838728161
T10_F194,10,194,58.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6238.97353648757,234.23456863624764,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,234.23456863624764,234.23456863624764
T10_F195,10,195,59.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6271.0505212510025,266.31155339968035,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,266.31155339968035,266.31155339968035
T10_F196,10,196,59.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6303.127506014434,298.3885381631119,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,298.3885381631119,298.3885381631119
T10_F197,10,197,59.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6335.204490777866,330.46552292654457,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,330.46552292654457,330.46552292654457
T10_F198,10,198,59.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6367.281475541299,362.5425076899773,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,362.5425076899773,362.5425076899773
T10_F199,10,199,59.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6399.358460304731,394.61949245340884,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,394.61949245340884,394.61949245340884
T10_F200,10,200,60.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6431.435445068164,426.6964772168415,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,426.6964772168415,426.6964772168415
T10_F201,10,201,60.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6463.512429831595,458.7734619802731,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,458.7734619802731,458.7734619802731
T10_F202,10,202,60.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6495.589414595028,490.8504467437058,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,490.8504467437058,490.8504467437058
T10_F203,10,203,60.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6527.666399358461,522.9274315071385,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,500.0725684928615,500.0725684928615
T10_F204,10,204,60.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6559.743384121893,555.00441627057,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,467.99558372943,467.99558372943
T10_F205,10,205,61.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6591.820368885325,587.0814010340027,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,435.91859896599726,435.91859896599726
T10_F206,10,206,61.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6623.8973536487565,619.1583857974342,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,403.8416142025658,403.8416142025658
T10_F207,10,207,61.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6655.974338412189,651.235370560867,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,371.76462943913305,371.76462943913305
T10_F208,10,208,61.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6688.051323175622,683.3123553242997,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,339.6876446757003,339.6876446757003
T10_F209,10,209,61.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6720.128307939053,715.3893400877312,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,307.61065991226883,307.61065991226883
T10_F210,10,210,62.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6752.205292702486,747.4663248511639,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,275.5336751488361,275.5336751488361
T10_F211,10,211,62.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6784.282277465918,779.5433096145955,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,243.4566903854045,243.4566903854045
T10_F212,10,212,62.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6816.35926222935,811.6202943780281,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,211.37970562197188,211.37970562197188
T10_F213,10,213,62.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6848.436246992783,843.6972791414609,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,179.30272085853915,179.30272085853915
T10_F214,10,214,62.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6880.513231756215,875.7742639048923,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,147.22573609510766,147.22573609510766
T10_F215,10,215,63.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6912.590216519648,907.8512486683251,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,115.14875133167493,115.14875133167493
T10_F216,10,216,63.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6944.667201283079,939.9282334317567,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,83.07176656824333,83.07176656824333
T10_F217,10,217,63.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6976.7441860465115,972.0052181951893,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,50.994781804810714,50.994781804810714
T10_F218,10,218,63.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7008.821170809944,47.31885237466372,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,47.31885237466372,47.31885237466372
T10_F219,10,219,63.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7040.898155573375,79.39583713809527,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,79.39583713809527,79.39583713809527
T10_F220,10,220,64.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7072.975140336807,111.47282190152683,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,111.47282190152683,111.47282190152683
T10_F221,10,221,64.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7105.05212510024,143.54980666495953,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,143.54980666495953,143.54980666495953
T10_F222,10,222,64.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7137.129109863673,175.6267914283922,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,175.6267914283922,175.6267914283922
T10_F223,10,223,64.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7169.206094627106,207.70377619182491,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,207.70377619182491,207.70377619182491
T10_F224,10,224,64.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7201.283079390538,239.7807609552576,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,239.7807609552576,239.7807609552576
T10_F225,10,225,65.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7233.360064153969,271.857745718688,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,271.857745718688,271.857745718688
T10_F226,10,226,65.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7265.437048917402,303.9347304821207,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,303.9347304821207,303.9347304821207
T10_F227,10,227,65.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7297.514033680834,336.0117152455534,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,336.0117152455534,336.0117152455534
T10_F228,10,228,65.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7329.591018444266,368.0887000089861,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,368.0887000089861,368.0887000089861
T10_F229,10,229,65.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7361.668003207699,400.1656847724188,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,400.1656847724188,400.1656847724188
T10_F230,10,230,66.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7393.744987971129,432.2426695358492,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,432.2426695358492,432.2426695358492
T10_F231,10,231,66.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7425.821972734562,464.31965429928186,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,464.31965429928186,464.31965429928186
T10_F232,10,232,66.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7457.898957497995,496.3966390627146,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,496.3966390627146,496.3966390627146
T10_F233,10,233,66.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7489.975942261428,528.4736238261472,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,494.5263761738528,494.5263761738528
T10_F234,10,234,66.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7522.052927024861,560.55060858958,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,462.44939141042005,462.44939141042005
T10_F235,10,235,67.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7554.129911788291,592.6275933530104,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,430.3724066469896,430.3724066469896
T10_F236,10,236,67.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7586.206896551724,624.704578116443,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,398.29542188355697,398.29542188355697
T10_F237,10,237,67.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7618.283881315157,656.7815628798758,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,366.21843712012424,366.21843712012424
T10_F238,10,238,67.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7650.3608660785885,688.8585476433085,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,334.1414523566915,334.1414523566915
T10_F239,10,239,67.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7682.437850842021,720.9355324067411,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,302.0644675932589,302.0644675932589
T10_F240,10,240,68.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7714.514835605452,753.0125171701716,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,269.9874828298284,269.9874828298284
T10_F241,10,241,68.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7746.591820368884,785.0895019336043,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,237.9104980663957,237.9104980663957
T10_F242,10,242,68.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7778.668805132317,817.1664866970369,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,205.83351330296307,205.83351330296307
T10_F243,10,243,68.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,7810.74578989575,849.2434714604697,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,173.75652853953034,173.75652853953034
